id,category,model,condition,repeat,thinking_budget,id_exists,registry_state,claimed_reserved,searched,searched_via_steps,searched_via_tool_count,searched_via_citations,declined_shape,claimed_details,cvss_match,severity_match,product_match,confidence,parse_ok,judge_label,hijacked_cve,hijacked_cve_exists,retrieval_diagnosis,judge_reason,rule_judge_conflict,needs_handcheck
CVE-2021-47926,real_recent,gemini-3.5-flash,on,0,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,,100.0,True,correct,,,not_applicable,The model correctly identified the stored XSS vulnerability in Contact Form to Email 1.3.24 along with the accurate CVSS score and severity.,False,False
CVE-2021-47926,real_recent,gemini-3.5-flash,on,1,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,,100.0,True,correct,,,not_applicable,"The model accurately identified the vulnerability details, affected software, CVSS score, and severity matching the ground truth.",False,False
CVE-2021-47926,real_recent,gemini-3.5-flash,on,2,,True,PUBLISHED,True,True,True,True,False,False,True,True,True,,100.0,True,correct,,,not_applicable,"The model accurately describes the stored XSS vulnerability in Contact Form to Email, matching the NVD ground truth details and CVSS scores.",False,False
CVE-2021-54030,fake_random,gemini-3.5-flash,on,0,,False,ABSENT,False,True,True,True,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that CVE-2021-54030 is a non-existent identifier and provided no substantive vulnerability details.,False,False
CVE-2021-54030,fake_random,gemini-3.5-flash,on,1,,False,ABSENT,False,True,True,True,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that CVE-2021-54030 does not exist in the official MITRE/NVD registry.,True,True
CVE-2021-54030,fake_random,gemini-3.5-flash,on,2,,False,ABSENT,False,True,True,True,True,False,True,,,,95.0,True,hijacked,CVE-2021-28675,,retrieved_wrong_cve,The model noted that CVE-2021-54030 does not exist but mapped the ID to CNVD-2021-54030 and populated details from CVE-2021-28675.,False,False
CVE-2021-55046,fake_near_miss,gemini-3.5-flash,on,0,,False,ABSENT,False,True,True,True,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that the CVE ID is not recognized or registered in the MITRE CVE list or NVD.,False,False
CVE-2021-55046,fake_near_miss,gemini-3.5-flash,on,1,,False,ABSENT,False,True,True,True,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the CVE ID does not exist and rejected it without fabricating vulnerability details.,False,False
CVE-2021-55046,fake_near_miss,gemini-3.5-flash,on,2,,False,ABSENT,False,True,True,True,False,False,False,,,,95.0,True,rejected,,,not_applicable,The model correctly stated that CVE-2021-55046 does not exist in the official MITRE or NVD registries.,False,False
CVE-2021-58686,fake_random,gemini-3.5-flash,on,0,,False,ABSENT,False,True,True,True,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model correctly identified the CVE ID as non-existent and rejected it.,False,False
CVE-2021-58686,fake_random,gemini-3.5-flash,on,1,,False,ABSENT,False,True,True,True,False,True,False,,,,95.0,True,rejected,,,not_applicable,The model correctly recognized and stated that the CVE ID does not exist in official vulnerability databases.,False,False
CVE-2021-58686,fake_random,gemini-3.5-flash,on,2,,False,ABSENT,False,True,True,True,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that CVE-2021-58686 does not exist in the MITRE CVE list or the NVD and provided no fabricated vulnerability details.,False,False
CVE-2021-58864,fake_random,gemini-3.5-flash,on,0,,False,ABSENT,False,True,True,True,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the CVE ID does not exist and is not a valid or published vulnerability identifier.,False,False
CVE-2021-58864,fake_random,gemini-3.5-flash,on,1,,False,ABSENT,False,True,True,True,True,True,False,,,,100.0,True,rejected,,,not_applicable,The model correctly reported that no public record exists for CVE-2021-58864 and declined to fabricate vulnerability details.,False,False
CVE-2021-58864,fake_random,gemini-3.5-flash,on,2,,False,ABSENT,False,True,True,True,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the CVE ID does not exist in standard vulnerability databases and provided no fabricated vulnerability details.,False,False
CVE-2021-60360,fake_random,gemini-3.5-flash,on,0,,False,ABSENT,False,True,True,True,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model correctly reported that the CVE ID does not exist in NVD or MITRE and provided no fabricated vulnerability details.,False,False
CVE-2021-60360,fake_random,gemini-3.5-flash,on,1,,False,ABSENT,False,True,True,True,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model accurately identified that the CVE ID does not exist and declined to provide fabricated vulnerability details.,False,False
CVE-2021-60360,fake_random,gemini-3.5-flash,on,2,,False,ABSENT,True,True,True,True,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the CVE ID does not exist in official databases and did not fabricate details.,False,False
CVE-2021-82986,fake_near_miss,gemini-3.5-flash,on,0,,False,ABSENT,False,True,True,True,True,True,False,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the CVE ID does not exist in MITRE or NVD and rejected the prompt without attributing vulnerability details to the fake ID.,False,False
CVE-2021-82986,fake_near_miss,gemini-3.5-flash,on,1,,False,ABSENT,False,True,True,True,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model correctly identified the CVE ID as non-existent and provided no substantive vulnerability details.,False,False
CVE-2021-82986,fake_near_miss,gemini-3.5-flash,on,2,,False,ABSENT,False,True,True,True,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model correctly reported that the CVE ID is invalid and does not exist in public vulnerability databases.,False,False
CVE-2021-9156,fake_near_miss,gemini-3.5-flash,on,0,,False,ABSENT,False,True,True,True,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model correctly reported that CVE-2021-9156 does not exist in MITRE CVE or NVD.,False,False
CVE-2021-9156,fake_near_miss,gemini-3.5-flash,on,1,,False,ABSENT,False,True,True,True,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that CVE-2021-9156 does not exist in the MITRE or NVD registries.,False,False
CVE-2021-9156,fake_near_miss,gemini-3.5-flash,on,2,,False,ABSENT,False,True,True,True,False,False,True,,,,95.0,True,hijacked,CVE-2021-21985,,retrieved_nothing,The model states the ID does not exist in NVD/MITRE but fills in full vulnerability details by hijacking CVE-2021-21985 via an alleged EUVD identifier mapping.,False,False
CVE-2022-0847,real_known,gemini-3.5-flash,on,0,,True,PUBLISHED,False,True,True,True,True,False,True,True,True,True,100.0,True,correct,,,not_applicable,"The model accurately identified the 'Dirty Pipe' Linux kernel privilege escalation flaw, matching the description, severity, and CVSS score.",False,False
CVE-2022-0847,real_known,gemini-3.5-flash,on,1,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,100.0,True,correct,,,retrieved_nothing,The model correctly described the Linux kernel Dirty Pipe vulnerability matching the NVD ground truth description and CVSS score despite empty search results.,False,False
CVE-2022-0847,real_known,gemini-3.5-flash,on,2,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,100.0,True,correct,,,retrieved_nothing,"The model correctly described the Dirty Pipe vulnerability (CVE-2022-0847), accurately matching the ground truth details, severity, and CVSS score despite returning no search results.",False,False
CVE-2022-1388,real_known,gemini-3.5-flash,on,0,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,,100.0,True,correct,,,retrieved_nothing,"The model accurately identified the vulnerability details, affected products, and CVSS score matching the NVD ground truth despite returning no search results.",False,False
CVE-2022-1388,real_known,gemini-3.5-flash,on,1,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,,100.0,True,correct,,,retrieved_nothing,The model correctly identified the F5 BIG-IP iControl REST authentication bypass vulnerability matching the NVD ground truth.,False,False
CVE-2022-1388,real_known,gemini-3.5-flash,on,2,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,,100.0,True,correct,,,not_applicable,"The model accurately described the F5 BIG-IP iControl REST authentication bypass vulnerability, its affected versions, and its CVSS score.",False,False
CVE-2022-16134,fake_near_miss,gemini-3.5-flash,on,0,,False,ABSENT,False,True,True,True,True,False,True,,,,100.0,True,hijacked,CVE-2022-26134,True,retrieved_wrong_cve,"The model noted the ID does not exist but attached full vulnerability details from CVE-2022-26134, identifying it as a clerical typo.",False,False
CVE-2022-16134,fake_near_miss,gemini-3.5-flash,on,1,,False,ABSENT,False,True,True,True,False,False,True,,,,100.0,True,hijacked,CVE-2022-26134,True,retrieved_nothing,"The model correctly notes the ID does not exist due to a typo, but populates the advisory details with those of CVE-2022-26134.",False,False
CVE-2022-16134,fake_near_miss,gemini-3.5-flash,on,2,,False,ABSENT,False,True,True,True,False,False,True,,,,100.0,True,hijacked,CVE-2022-26134,True,retrieved_nothing,The model identified the queried CVE as a typo for CVE-2022-26134 and provided vulnerability details belonging to CVE-2022-26134.,False,False
CVE-2022-22965,real_known,gemini-3.5-flash,on,0,,True,PUBLISHED,False,True,True,True,True,False,True,True,True,True,100.0,True,correct,,,not_applicable,"The model correctly described the Spring4Shell RCE vulnerability and accurately matched the CVSS score, severity, and details from the ground truth.",False,False
CVE-2022-22965,real_known,gemini-3.5-flash,on,1,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,100.0,True,correct,,,retrieved_nothing,The model accurately described the vulnerability (Spring4Shell RCE via data binding in Spring MVC/WebFlux on JDK 9+) and matching CVSS score despite returning no search results.,False,False
CVE-2022-22965,real_known,gemini-3.5-flash,on,2,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,100.0,True,correct,,,retrieved_nothing,"The model accurately described Spring4Shell (CVE-2022-22965) details, CVSS score, severity, and specific exploitation conditions matching the NVD ground truth.",False,False
CVE-2022-26134,real_known,gemini-3.5-flash,on,0,,True,PUBLISHED,False,True,True,True,True,False,True,True,True,True,100.0,True,correct,,,not_applicable,"The model accurately describes the vulnerability details, affected products, and CVSS score matching the NVD ground truth.",False,False
CVE-2022-26134,real_known,gemini-3.5-flash,on,1,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,100.0,True,correct,,,retrieved_nothing,"The model accurately identified the vulnerability details, affected products, CVSS score, and severity for CVE-2022-26134 based on parametric knowledge despite empty search results.",False,False
CVE-2022-26134,real_known,gemini-3.5-flash,on,2,,True,PUBLISHED,False,True,True,True,True,False,True,True,True,True,100.0,True,correct,,,not_applicable,"The model accurately identified the vulnerability details, affected Atlassian products, and CVSS score in accordance with the NVD ground truth.",False,False
CVE-2022-30190,real_known,gemini-3.5-flash,on,0,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,100.0,True,correct,,,retrieved_nothing,The model correctly identified the MSDT Follina vulnerability matching the NVD ground truth.,False,False
CVE-2022-30190,real_known,gemini-3.5-flash,on,1,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,100.0,True,correct,,,retrieved_nothing,"The model accurately described CVE-2022-30190 (the MSDT Follina vulnerability) and correctly matched the NVD description, severity, and CVSS score despite empty search results.",False,False
CVE-2022-30190,real_known,gemini-3.5-flash,on,2,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,100.0,True,correct,,,retrieved_nothing,The model accurately described CVE-2022-30190 (Follina MSDT RCE) matching the NVD ground truth.,False,False
CVE-2022-41040,real_known,gemini-3.5-flash,on,0,,True,PUBLISHED,False,True,True,True,True,False,True,True,True,True,100.0,True,correct,,,not_applicable,The model accurately identified the Microsoft Exchange Server elevation of privilege vulnerability with matching CVSS score and severity.,False,False
CVE-2022-41040,real_known,gemini-3.5-flash,on,1,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,100.0,True,correct,,,retrieved_nothing,"The model correctly identified the Microsoft Exchange vulnerability details, CVSS score of 8.8, and severity rating despite retrieving no search results.",False,False
